iter	Passed	Remaining
266	2592	7116
267	2599	7100
268	2610	7095
269	2618	7079
270	2628	7069
271	2639	7064
272	2644	7042
273	2656	7037
274	2667	7033
275	2679	7028
276	2686	7011
277	2697	7006
278	2709	7002
279	2721	6997
280	2732	6991
281	2742	6983
282	2751	6971
283	2762	6965
284	2773	6957
285	2784	6952
286	2796	6946
287	2804	6933
288	2815	6926
289	2826	6921
290	2838	6916
291	2845	6899
292	2855	6890
293	2861	6872
294	2871	6862
295	2882	6855
296	2889	6839
297	2899	6830
298	2911	6825
299	2920	6814
300	2932	6808
301	2942	6801
302	2949	6783
303	2955	6766
304	2963	6753
305	2973	6744
306	2985	6738
307	2996	6732
308	3004	6718
309	3010	6701
310	3020	6692
311	3032	6686
312	3043	6681
313	3053	6671
314	3065	6665
315	3072	6651
316	3081	6639
317	3093	6634
318	3104	6628
319	3116	6622
320	3121	6602
321	3132	6596
322	3139	6581
323	3151	6574
324	3162	6569
325	3174	6562
326	3185	6556
327	3194	6544
328	3205	6537
329	3215	6527
330	3221	6510
331	3228	6496
332	3235	6479
333	3243	6466
334	3254	6461
335	3262	6447
336	3271	6435
337	3278	6421
338	3290	6415
339	3301	6407
340	3312	6402
341	3324	6395
342	3331	6382
343	3341	6372
344	3350	6360
345	3361	6353
346	3371	6344
347	3382	6338
348	3393	6330
349	3405	6323
350	3412	6309
351	3423	6303
352	3435	6296
353	3446	6289
354	3453	6275
355	3461	6261
356	3473	6255
357	3484	6249
358	3494	6239
359	3502	6226
360	3510	6213
361	3517	6199
362	3529	6193
363	3541	6187
364	3547	6171
365	3555	6158
366	3565	6149
367	3575	6139
368	3584	6128
369	3591	6114
370	3600	6103
371	3611	6096
372	3618	6081
373	3627	6072
374	3639	6065
375	3647	6053
376	3657	6043
377	3665	6031
378	3673	6018
379	3679	6003
380	3685	5988
381	3692	5974
382	3699	5959
383	3710	5951
384	3720	5943
385	3726	5927
386	3738	5921
387	3744	5905
388	3755	5899
389	3765	5889
390	3777	5883
391	3789	5876
392	3798	5867
393	3806	5854
394	3812	5839
395	3823	5832
396	3830	5817
397	3841	5811
398	3849	5797
399	3860	5790
400	3872	5783
401	3883	5776
402	3894	5769
403	3905	5761
404	3917	5754
405	3928	5747
406	3939	5740
407	3951	5733
408	3962	5726
409	3974	5719
410	3985	5711
411	3997	5705
412	4003	5690
413	4015	5683
414	4026	5676
415	4032	5661
416	4044	5654
417	4055	5646
418	4064	5635
419	4073	5624
420	4084	5616
421	4095	5609
422	4101	5595
423	4113	5587
424	4123	5578
425	4134	5570
426	4146	5563
427	4157	5556
428	4168	5548
429	4176	5535
430	4183	5523
431	4193	5514
432	4205	5506
433	4211	5492
434	4222	5484
435	4233	5476
436	4240	5463
437	4251	5454
438	4257	5440
439	4267	5430
440	4278	5422
441	4289	5415
442	4297	5402
443	4303	5388
444	4314	5381
445	4325	5372
446	4337	5365
447	4346	5355
448	4355	5344
449	4367	5337
450	4378	5329
451	4389	5321
452	4395	5307
453	4401	5293
454	4413	5286
455	4424	5278
456	4436	5270
457	4448	5264
458	4459	5256
459	4471	5249
460	4483	5241
461	4491	5230
462	4503	5222
463	4509	5208
464	4520	5200
465	4526	5187
466	4538	5179
467	4545	5167
468	4557	5159
469	4566	5149
470	4577	5141
471	4585	5129
472	4596	5121
473	4608	5114
474	4617	5103
475	4628	5095
476	4640	5087
477	4650	5078
478	4656	5065
479	4664	5052
480	4675	5045
481	4682	5031
482	4689	5019
483	4701	5012
484	4709	5000
485	4714	4986
486	4726	4978
487	4734	4967
488	4742	4955
489	4750	4944
490	4760	4935
491	4767	4922
492	4778	4913
493	4785	4901
494	4795	4892
495	4806	4884
496	4814	4872
497	4822	4860
498	4833	4852
499	4842	4842
500	4849	4830
501	4860	4822
502	4872	4814
503	4882	4805
504	4894	4797
505	4905	4789
506	4917	4781
507	4927	4772
508	4934	4760
509	4941	4747
510	4953	4740
511	4965	4732
512	4971	4719
513	4982	4710
514	4989	4699
515	4996	4686
516	5004	4675
517	5013	4665
518	5024	4657
519	5035	4648
520	5043	4636
521	5050	4624
522	5062	4616
523	5072	4607
524	5083	4599
525	5094	4590
526	5100	4577
527	5111	4569
528	5121	4559
529	5130	4549
530	5137	4537
531	5149	4529
532	5157	4518
533	5164	4506
534	5176	4498
535	5183	4487
536	5191	4476
537	5203	4468
538	5214	4459
539	5226	4451
540	5234	4441
541	5241	4428
542	5252	4420
543	5258	4408
544	5269	4399
545	5281	4391
546	5288	4379
547	5296	4368
548	5305	4358
549	5311	4345
550	5322	4337
551	5329	4325
552	5338	4315
553	5350	4307
554	5362	4299
555	5372	4290
556	5379	4278
557	5386	4266
558	5396	4257
559	5407	4248
560	5413	4236
561	5425	4228
562	5435	4219
563	5442	4207
564	5454	4199
565	5464	4189
566	5475	4181
567	5487	4173
568	5499	4165
569	5510	4157
570	5523	4149
571	5531	4139
572	5542	4130
573	5554	4122
574	5561	4110
575	5573	4102
576	5580	4091
577	5588	4079
578	5599	4071
579	5606	4059
580	5616	4050
581	5627	4042
582	5639	4033
583	5650	4025
584	5662	4016
585	5673	4008
586	5680	3996
587	5691	3988
588	5697	3975
589	5709	3967
590	5715	3955
591	5727	3947
592	5737	3937
593	5743	3925
594	5751	3914
595	5762	3906
596	5774	3897
597	5785	3889
598	5793	3878
599	5800	3867
600	5811	3858
601	5823	3850
602	5834	3841
603	5844	3831
604	5855	3823
605	5862	3811
606	5874	3803
607	5885	3794
608	5894	3784
609	5905	3775
610	5915	3766
611	5922	3754
612	5930	3744
613	5942	3735
614	5950	3725
615	5960	3715
616	5971	3706
617	5983	3698
618	5992	3688
619	6004	3680
620	6015	3671
621	6026	3662
622	6036	3652
623	6046	3643
624	6053	3632
625	6062	3621
626	6068	3609
627	6074	3598
628	6080	3586
629	6086	3574
630	6097	3565
631	6106	3555
632	6116	3546
633	6127	3537
634	6138	3528
635	6145	3517
636	6156	3508
637	6167	3499
638	6179	3490
639	6188	3481
640	6199	3471
641	6210	3463
642	6218	3452
643	6229	3443
644	6239	3434
645	6251	3425
646	6257	3414
647	6268	3405
648	6280	3396
649	6290	3386
650	6301	3378
651	6309	3367
652	6320	3358
653	6332	3350
654	6339	3339
655	6350	3330
656	6361	3320
657	6368	3310
658	6380	3301
659	6387	3290
660	6395	3279
661	6404	3270
662	6416	3261
663	6427	3252
664	6437	3242
665	6449	3234
666	6457	3223
667	6464	3212
668	6475	3203
669	6482	3193
670	6493	3183
671	6505	3175
672	6511	3163
673	6522	3155
674	6533	3145
675	6539	3134
676	6550	3125
677	6556	3114
678	6564	3103
679	6572	3092
680	6578	3081
681	6586	3071
682	6598	3062
683	6606	3052
684	6618	3043
685	6629	3034
686	6641	3025
687	6651	3016
688	6661	3006
689	6671	2997
690	6683	2988
691	6694	2979
692	6706	2970
693	6717	2961
694	6728	2952
695	6736	2942
696	6744	2931
697	6755	2923
698	6767	2914
699	6778	2905
700	6790	2896
701	6795	2884
702	6802	2874
703	6813	2864
704	6821	2854
705	6832	2845
706	6842	2835
707	6851	2825
708	6862	2816
709	6870	2806
710	6881	2797
711	6889	2786
712	6896	2775
713	6904	2765
714	6915	2756
715	6922	2745
716	6933	2736
717	6945	2727
718	6956	2718
719	6967	2709
720	6978	2700
721	6989	2691
722	7001	2682
723	7013	2673
724	7025	2664
725	7035	2655
726	7046	2646
727	7055	2635
728	7067	2627
729	7079	2618
730	7091	2609
731	7103	2600
732	7110	2590
733	7120	2580
734	7131	2571
735	7141	2561
736	7149	2551
737	7161	2542
738	7170	2532
739	7178	2522
740	7184	2511
741	7194	2501
742	7206	2492
743	7217	2483
744	7229	2474
745	7236	2463
746	7243	2453
747	7253	2443
748	7263	2433
749	7271	2423
750	7283	2414
751	7289	2403
752	7300	2394
753	7312	2385
754	7323	2376
755	7335	2367
756	7346	2358
757	7357	2349
758	7369	2339
759	7375	2329
760	7387	2320
761	7399	2310
762	7410	2301
763	7421	2292
764	7433	2283
765	7444	2274
766	7455	2264
767	7464	2254
768	7475	2245
769	7487	2236
770	7494	2226
771	7503	2216
772	7509	2205
773	7515	2194
774	7525	2184
775	7537	2175
776	7548	2166
777	7557	2156
778	7565	2146
779	7575	2136
780	7582	2126
781	7594	2117
782	7605	2107
783	7617	2098
784	7628	2089
785	7638	2079
786	7645	2069
787	7652	2058
788	7659	2048
789	7671	2039
790	7677	2028
791	7689	2019
792	7696	2008
793	7705	1999
794	7717	1989
795	7725	1979
796	7737	1970
797	7748	1961
798	7755	1951
799	7761	1940
800	7769	1930
801	7775	1919
802	7785	1910
803	7794	1900
804	7800	1889
805	7812	1880
806	7823	1870
807	7834	1861
808	7845	1852
809	7853	1842
810	7862	1832
811	7874	1823
812	7880	1812
813	7888	1802
814	7899	1793
815	7906	1782
816	7918	1773
817	7929	1764
818	7940	1754
819	7948	1744
820	7956	1734
821	7966	1725
822	7974	1715
823	7984	1705
824	7995	1696
825	8001	1685
826	8009	1675
827	8021	1666
828	8032	1656
829	8043	1647
830	8055	1638
831	8066	1628
832	8078	1619
833	8085	1609
834	8092	1599
835	8102	1589
836	8111	1579
837	8119	1569
838	8130	1560
839	8142	1550
840	8153	1541
841	8164	1532
842	8170	1521
843	8182	1512
844	8193	1503
845	8201	1492
846	8212	1483
847	8219	1473
848	8230	1463
849	8242	1454
850	8249	1444
851	8256	1434
852	8268	1424
853	8276	1414
854	8283	1404
855	8295	1395
856	8301	1385
857	8308	1375
858	8314	1364
859	8320	1354
860	8332	1345
861	8343	1335
862	8353	1326
863	8361	1316
864	8373	1306
865	8384	1297
866	8392	1287
867	8404	1278
868	8411	1268
869	8423	1258
870	8434	1249
871	8446	1239
872	8457	1230
873	8465	1220
874	8476	1210
875	8487	1201
876	8494	1191
877	8506	1181
878	8512	1171
879	8519	1161
880	8530	1152
881	8541	1142
882	8551	1133
883	8563	1123
884	8571	1113
885	8583	1104
886	8594	1094
887	8605	1085
888	8617	1075
889	8625	1066
890	8637	1056
891	8648	1047
892	8659	1037
893	8671	1028
894	8681	1018
895	8692	1008
896	8703	999
897	8710	989
898	8722	979
899	8729	969
900	8741	960
901	8748	950
902	8754	940
903	8762	930
904	8773	920
905	8784	911
906	8796	901
907	8807	892
908	8814	882
909	8826	872
910	8833	863
911	8845	853
912	8856	843
913	8869	834
914	8881	825
915	8893	815
916	8905	806
917	8917	796
918	8928	786
919	8940	777
920	8951	767
921	8962	758
922	8974	748
923	8981	738
924	8990	728
925	8999	719
926	9010	709
927	9018	699
928	9029	690
929	9041	680
930	9048	670
931	9060	661
932	9067	651
933	9075	641
934	9081	631
935	9093	621
936	9100	611
937	9109	602
938	9120	592
939	9132	582
940	9144	573
941	9154	563
942	9166	554
943	9178	544
944	9190	534
945	9199	525
946	9211	515
947	9220	505
948	9227	495
949	9238	486
950	9248	476
951	9256	466
952	9266	457
953	9277	447
954	9285	437
955	9294	427
956	9305	418
957	9313	408
958	9319	398
959	9331	388
960	9339	379
961	9351	369
962	9362	359
963	9373	350
964	9384	340
965	9395	330
966	9406	321
967	9418	311
968	9429	301
969	9441	291
970	9448	282
971	9454	272
972	9461	262
973	9472	252
974	9480	243
975	9491	233
976	9503	223
977	9514	214
978	9524	204
979	9536	194
980	9545	184
981	9556	175
982	9568	165
983	9576	155
984	9588	146
985	9598	136
986	9609	126
987	9621	116
988	9627	107
989	9633	97
990	9644	87
991	9656	77
992	9665	68
993	9676	58
994	9685	48
995	9696	38
996	9708	29
997	9719	19
998	9726	9
999	9736	0
