iter	Passed	Remaining
406	4009	5842
407	4022	5836
408	4028	5821
409	4041	5815
410	4053	5808
411	4064	5801
412	4076	5794
413	4089	5787
414	4101	5781
415	4112	5772
416	4123	5765
417	4134	5756
418	4146	5749
419	4157	5741
420	4168	5733
421	4181	5726
422	4192	5718
423	4204	5711
424	4216	5704
425	4227	5696
426	4236	5685
427	4247	5676
428	4259	5668
429	4266	5656
430	4278	5648
431	4290	5641
432	4302	5634
433	4313	5625
434	4321	5612
435	4333	5605
436	4344	5597
437	4355	5588
438	4364	5576
439	4372	5564
440	4379	5551
441	4392	5545
442	4403	5537
443	4416	5530
444	4428	5523
445	4440	5515
446	4452	5508
447	4464	5500
448	4476	5492
449	4487	5485
450	4499	5477
451	4506	5463
452	4518	5456
453	4530	5448
454	4536	5433
455	4547	5425
456	4559	5418
457	4571	5410
458	4583	5402
459	4590	5388
460	4601	5380
461	4614	5373
462	4626	5366
463	4638	5358
464	4650	5350
465	4662	5342
466	4674	5334
467	4686	5326
468	4698	5320
469	4708	5309
470	4720	5301
471	4732	5293
472	4741	5282
473	4753	5274
474	4761	5262
475	4771	5252
476	4783	5245
477	4795	5236
478	4802	5223
479	4811	5212
480	4821	5201
481	4827	5188
482	4838	5179
483	4850	5171
484	4863	5164
485	4869	5150
486	4881	5142
487	4891	5131
488	4902	5123
489	4914	5115
490	4927	5107
491	4939	5099
492	4951	5092
493	4959	5079
494	4971	5071
495	4983	5063
496	4990	5050
497	5002	5043
498	5010	5030
499	5022	5022
500	5035	5015
501	5048	5008
502	5059	4999
503	5073	4992
504	5085	4984
505	5097	4976
506	5109	4968
507	5122	4960
508	5134	4952
509	5144	4942
510	5157	4935
511	5169	4926
512	5180	4917
513	5191	4908
514	5198	4895
515	5210	4887
516	5222	4879
517	5229	4865
518	5241	4857
519	5249	4845
520	5259	4835
521	5268	4823
522	5278	4813
523	5290	4805
524	5302	4797
525	5312	4787
526	5323	4777
527	5329	4764
528	5337	4752
529	5350	4744
530	5362	4736
531	5373	4726
532	5379	4713
533	5392	4705
534	5404	4697
535	5413	4686
536	5425	4677
537	5437	4669
538	5449	4660
539	5461	4652
540	5469	4640
541	5482	4632
542	5490	4621
543	5503	4612
544	5515	4604
545	5529	4597
546	5541	4589
547	5554	4581
548	5566	4572
549	5576	4562
550	5588	4554
551	5600	4545
552	5608	4533
553	5620	4525
554	5630	4514
555	5640	4504
556	5652	4495
557	5662	4485
558	5669	4473
559	5681	4464
560	5693	4455
561	5705	4446
562	5714	4435
563	5726	4427
564	5737	4417
565	5749	4408
566	5762	4400
567	5774	4391
568	5787	4383
569	5799	4375
570	5811	4366
571	5821	4355
572	5833	4347
573	5845	4338
574	5857	4329
575	5869	4320
576	5877	4308
577	5888	4299
578	5901	4290
579	5913	4282
580	5920	4269
581	5932	4260
582	5943	4251
583	5951	4239
584	5958	4227
585	5970	4218
586	5978	4206
587	5988	4196
588	6001	4187
589	6013	4178
590	6023	4168
591	6033	4158
592	6045	4149
593	6054	4138
594	6065	4128
595	6072	4116
596	6084	4107
597	6095	4097
598	6101	4084
599	6111	4074
600	6122	4064
601	6133	4054
602	6144	4045
603	6156	4036
604	6168	4027
605	6180	4018
606	6192	4009
607	6204	4000
608	6217	3991
609	6225	3980
610	6236	3970
611	6244	3958
612	6255	3949
613	6262	3936
614	6273	3927
615	6285	3918
616	6292	3906
617	6304	3897
618	6311	3884
619	6323	3875
620	6329	3863
621	6342	3854
622	6350	3843
623	6361	3833
624	6369	3821
625	6376	3809
626	6387	3799
627	6399	3790
628	6411	3781
629	6419	3770
630	6431	3760
631	6443	3751
632	6455	3742
633	6466	3733
634	6475	3722
635	6484	3711
636	6492	3699
637	6498	3687
638	6509	3677
639	6519	3667
640	6530	3657
641	6537	3645
642	6547	3635
643	6555	3623
644	6564	3613
645	6576	3603
646	6582	3591
647	6589	3579
648	6600	3569
649	6610	3559
650	6622	3550
651	6628	3537
652	6639	3528
653	6645	3516
654	6652	3503
655	6663	3494
656	6674	3484
657	6685	3474
658	6696	3464
659	6707	3455
660	6718	3445
661	6730	3436
662	6742	3426
663	6749	3415
664	6760	3405
665	6767	3393
666	6778	3384
667	6790	3374
668	6802	3365
669	6813	3355
670	6824	3346
671	6836	3336
672	6846	3326
673	6853	3315
674	6865	3305
675	6872	3293
676	6883	3284
677	6890	3272
678	6901	3262
679	6912	3253
680	6919	3241
681	6930	3231
682	6942	3221
683	6950	3211
684	6958	3199
685	6969	3190
686	6977	3178
687	6984	3167
688	6995	3157
689	7007	3148
690	7016	3137
691	7027	3127
692	7039	3118
693	7050	3108
694	7056	3096
695	7067	3086
696	7079	3077
697	7090	3067
698	7097	3056
699	7108	3046
700	7118	3036
701	7130	3026
702	7138	3015
703	7149	3006
704	7161	2996
705	7172	2987
706	7184	2977
707	7192	2966
708	7203	2956
709	7214	2946
710	7225	2937
711	7232	2925
712	7242	2915
713	7250	2904
714	7256	2892
715	7264	2881
716	7271	2870
717	7279	2858
718	7287	2848
719	7294	2836
720	7305	2826
721	7311	2815
722	7318	2803
723	7325	2792
724	7336	2782
725	7347	2773
726	7359	2763
727	7371	2754
728	7382	2744
729	7394	2734
730	7405	2725
731	7417	2715
732	7428	2705
733	7440	2696
734	7447	2685
735	7458	2675
736	7464	2663
737	7476	2654
738	7484	2643
739	7493	2632
740	7504	2623
741	7513	2612
742	7525	2602
743	7536	2593
744	7542	2581
745	7554	2572
746	7563	2561
747	7574	2551
748	7582	2540
749	7593	2531
750	7605	2521
751	7615	2511
752	7622	2500
753	7633	2490
754	7645	2481
755	7655	2470
756	7667	2461
757	7679	2451
758	7691	2442
759	7703	2432
760	7712	2422
761	7720	2411
762	7729	2400
763	7739	2390
764	7747	2379
765	7758	2370
766	7765	2359
767	7775	2348
768	7787	2339
769	7798	2329
770	7810	2319
771	7821	2309
772	7832	2300
773	7842	2289
774	7853	2280
775	7860	2269
776	7869	2258
777	7879	2248
778	7891	2238
779	7902	2229
780	7910	2218
781	7922	2208
782	7933	2198
783	7945	2189
784	7952	2178
785	7964	2168
786	7971	2157
787	7983	2147
788	7989	2136
789	8001	2126
790	8012	2117
791	8022	2106
792	8032	2096
793	8044	2087
794	8055	2077
795	8067	2067
796	8074	2056
797	8086	2046
798	8097	2036
799	8108	2027
800	8120	2017
801	8132	2007
802	8139	1996
803	8147	1986
804	8156	1975
805	8168	1966
806	8174	1955
807	8186	1945
808	8193	1934
809	8205	1924
810	8212	1913
811	8224	1904
812	8235	1894
813	8247	1884
814	8258	1874
815	8270	1864
816	8280	1854
817	8291	1844
818	8300	1834
819	8310	1824
820	8317	1813
821	8324	1802
822	8330	1791
823	8341	1781
824	8353	1771
825	8364	1762
826	8371	1751
827	8382	1741
828	8389	1730
829	8397	1719
830	8407	1709
831	8419	1700
832	8429	1689
833	8440	1680
834	8452	1670
835	8461	1659
836	8470	1649
837	8481	1639
838	8490	1629
839	8502	1619
840	8509	1608
841	8517	1598
842	8526	1587
843	8535	1577
844	8543	1567
845	8548	1556
846	8559	1546
847	8570	1536
848	8579	1525
849	8590	1516
850	8602	1506
851	8613	1496
852	8620	1485
853	8631	1475
854	8637	1464
855	8647	1454
856	8659	1444
857	8667	1434
858	8679	1424
859	8689	1414
860	8701	1404
861	8712	1394
862	8722	1384
863	8734	1374
864	8740	1364
865	8752	1354
866	8764	1344
867	8775	1334
868	8787	1324
869	8798	1314
870	8810	1304
871	8817	1294
872	8829	1284
873	8836	1273
874	8847	1263
875	8859	1254
876	8867	1243
877	8876	1233
878	8886	1223
879	8898	1213
880	8908	1203
881	8918	1193
882	8925	1182
883	8932	1172
884	8943	1162
885	8953	1152
886	8964	1142
887	8971	1131
888	8981	1121
889	8992	1111
890	9002	1101
891	9014	1091
892	9020	1080
893	9032	1070
894	9042	1060
895	9053	1050
896	9060	1040
897	9071	1030
898	9078	1019
899	9088	1009
900	9100	999
901	9111	989
902	9123	980
903	9134	970
904	9146	960
905	9153	949
906	9165	939
907	9176	929
908	9187	919
909	9199	909
910	9209	899
911	9215	889
912	9227	879
913	9238	869
914	9248	859
915	9254	848
916	9266	838
917	9276	828
918	9287	818
919	9297	808
920	9305	798
921	9315	788
922	9327	778
923	9334	767
924	9343	757
925	9350	747
926	9361	737
927	9373	727
928	9385	717
929	9396	707
930	9408	697
931	9415	686
932	9426	676
933	9434	666
934	9444	656
935	9455	646
936	9465	636
937	9477	626
938	9486	616
939	9494	606
940	9504	595
941	9515	585
942	9527	575
943	9539	565
944	9547	555
945	9559	545
946	9570	535
947	9579	525
948	9590	515
949	9602	505
950	9613	495
951	9625	485
952	9633	475
953	9645	465
954	9657	455
955	9668	444
956	9680	434
957	9692	424
958	9700	414
959	9712	404
960	9724	394
961	9735	384
962	9748	374
963	9757	364
964	9769	354
965	9782	344
966	9796	334
967	9809	324
968	9822	314
969	9835	304
970	9848	294
971	9858	283
972	9869	273
973	9876	263
974	9886	253
975	9897	243
976	9909	233
977	9918	223
978	9928	212
979	9937	202
980	9948	192
981	9958	182
982	9970	172
983	9978	162
984	9989	152
985	10001	142
986	10010	131
987	10021	121
988	10029	111
989	10039	101
990	10052	91
991	10063	81
992	10071	70
993	10083	60
994	10095	50
995	10106	40
996	10118	30
997	10130	20
998	10141	10
999	10153	0
