iter	Passed	Remaining
371	3726	6291
372	3738	6284
373	3749	6276
374	3758	6264
375	3769	6256
376	3781	6248
377	3792	6240
378	3803	6232
379	3814	6224
380	3824	6214
381	3836	6206
382	3845	6195
383	3857	6187
384	3864	6173
385	3876	6166
386	3883	6150
387	3894	6143
388	3906	6135
389	3917	6127
390	3929	6119
391	3940	6111
392	3949	6099
393	3960	6091
394	3972	6083
395	3982	6073
396	3990	6061
397	4002	6054
398	4008	6038
399	4020	6030
400	4031	6022
401	4042	6013
402	4052	6003
403	4064	5995
404	4073	5984
405	4084	5975
406	4090	5960
407	4097	5946
408	4109	5938
409	4121	5930
410	4132	5921
411	4143	5914
412	4153	5903
413	4165	5895
414	4171	5879
415	4182	5871
416	4189	5857
417	4200	5849
418	4210	5838
419	4221	5830
420	4233	5821
421	4239	5807
422	4250	5798
423	4262	5790
424	4269	5776
425	4281	5768
426	4291	5758
427	4302	5749
428	4313	5741
429	4321	5728
430	4330	5716
431	4341	5707
432	4347	5692
433	4356	5681
434	4367	5672
435	4379	5664
436	4390	5656
437	4401	5647
438	4410	5636
439	4417	5622
440	4429	5614
441	4440	5606
442	4448	5593
443	4455	5579
444	4467	5571
445	4479	5564
446	4491	5556
447	4502	5547
448	4513	5538
449	4524	5530
450	4536	5522
451	4548	5514
452	4555	5500
453	4567	5492
454	4579	5484
455	4590	5476
456	4602	5468
457	4612	5458
458	4621	5447
459	4628	5433
460	4639	5424
461	4651	5416
462	4658	5402
463	4670	5394
464	4680	5385
465	4689	5373
466	4697	5360
467	4708	5352
468	4716	5339
469	4722	5325
470	4731	5314
471	4742	5305
472	4751	5294
473	4763	5285
474	4769	5271
475	4780	5262
476	4791	5253
477	4803	5245
478	4815	5237
479	4821	5223
480	4834	5215
481	4845	5207
482	4857	5199
483	4869	5191
484	4876	5178
485	4889	5170
486	4900	5162
487	4907	5148
488	4918	5140
489	4924	5126
490	4936	5117
491	4948	5109
492	4959	5100
493	4971	5092
494	4983	5084
495	4994	5075
496	5002	5063
497	5014	5054
498	5026	5047
499	5038	5038
500	5050	5030
501	5061	5021
502	5073	5012
503	5079	4998
504	5090	4990
505	5097	4976
506	5109	4968
507	5115	4954
508	5128	4947
509	5140	4939
510	5152	4930
511	5164	4922
512	5169	4907
513	5181	4899
514	5189	4887
515	5198	4875
516	5210	4867
517	5222	4859
518	5234	4850
519	5246	4842
520	5253	4830
521	5265	4821
522	5273	4809
523	5285	4801
524	5297	4793
525	5306	4782
526	5318	4773
527	5330	4765
528	5341	4756
529	5351	4745
530	5364	4737
531	5376	4729
532	5388	4720
533	5400	4712
534	5406	4699
535	5417	4689
536	5425	4677
537	5437	4669
538	5449	4660
539	5460	4651
540	5468	4639
541	5480	4631
542	5492	4622
543	5504	4614
544	5515	4604
545	5527	4596
546	5538	4587
547	5549	4577
548	5561	4568
549	5573	4559
550	5584	4551
551	5596	4542
552	5608	4533
553	5620	4524
554	5632	4516
555	5644	4507
556	5657	4499
557	5669	4490
558	5681	4482
559	5694	4474
560	5707	4466
561	5719	4457
562	5732	4449
563	5745	4441
564	5757	4432
565	5769	4423
566	5776	4411
567	5789	4403
568	5801	4394
569	5813	4385
570	5825	4376
571	5837	4368
572	5843	4354
573	5855	4345
574	5867	4336
575	5874	4324
576	5886	4315
577	5897	4305
578	5909	4296
579	5921	4288
580	5933	4279
581	5944	4269
582	5952	4257
583	5963	4248
584	5975	4239
585	5983	4227
586	5994	4217
587	6007	4209
588	6017	4199
589	6029	4189
590	6037	4178
591	6045	4166
592	6051	4153
593	6063	4144
594	6075	4135
595	6088	4126
596	6096	4115
597	6109	4107
598	6120	4097
599	6132	4088
600	6144	4079
601	6156	4070
602	6168	4061
603	6180	4052
604	6192	4043
605	6204	4034
606	6216	4024
607	6228	4015
608	6236	4003
609	6248	3994
610	6260	3985
611	6272	3976
612	6283	3966
613	6289	3954
614	6301	3944
615	6309	3933
616	6320	3923
617	6332	3914
618	6344	3905
619	6351	3893
620	6363	3883
621	6375	3874
622	6387	3865
623	6399	3856
624	6411	3847
625	6423	3837
626	6430	3825
627	6436	3812
628	6443	3800
629	6455	3791
630	6467	3782
631	6479	3772
632	6487	3761
633	6499	3751
634	6511	3742
635	6519	3731
636	6531	3721
637	6543	3712
638	6555	3703
639	6567	3694
640	6579	3684
641	6591	3675
642	6601	3665
643	6608	3653
644	6620	3643
645	6632	3634
646	6644	3625
647	6651	3613
648	6663	3603
649	6670	3591
650	6682	3582
651	6693	3572
652	6701	3561
653	6713	3551
654	6725	3542
655	6734	3531
656	6741	3519
657	6753	3510
658	6766	3501
659	6773	3489
660	6785	3480
661	6793	3468
662	6805	3459
663	6817	3449
664	6828	3439
665	6840	3430
666	6852	3421
667	6864	3411
668	6875	3401
669	6888	3392
670	6898	3382
671	6910	3372
672	6917	3360
673	6929	3351
674	6941	3341
675	6953	3332
676	6965	3323
677	6975	3313
678	6987	3303
679	6999	3293
680	7011	3284
681	7018	3272
682	7026	3261
683	7038	3251
684	7050	3242
685	7061	3232
686	7072	3222
687	7084	3212
688	7095	3202
689	7107	3193
690	7119	3183
691	7131	3173
692	7143	3164
693	7149	3152
694	7162	3143
695	7174	3133
696	7181	3121
697	7193	3112
698	7205	3102
699	7213	3091
700	7225	3081
701	7234	3071
702	7246	3061
703	7259	3052
704	7271	3042
705	7283	3032
706	7291	3021
707	7302	3011
708	7314	3002
709	7326	2992
710	7337	2982
711	7348	2972
712	7360	2962
713	7370	2952
714	7382	2942
715	7394	2933
716	7406	2923
717	7415	2912
718	7427	2902
719	7438	2892
720	7450	2883
721	7458	2871
722	7466	2860
723	7477	2850
724	7488	2840
725	7499	2830
726	7510	2820
727	7516	2808
728	7528	2798
729	7541	2789
730	7552	2779
731	7565	2769
732	7577	2760
733	7588	2750
734	7600	2740
735	7611	2730
736	7617	2718
737	7624	2706
738	7633	2696
739	7640	2684
740	7647	2672
741	7658	2662
742	7670	2653
743	7677	2641
744	7689	2631
745	7700	2622
746	7707	2610
747	7719	2600
748	7728	2589
749	7739	2579
750	7745	2568
751	7757	2558
752	7763	2546
753	7775	2536
754	7782	2525
755	7789	2513
756	7798	2503
757	7810	2493
758	7823	2484
759	7835	2474
760	7848	2464
761	7860	2455
762	7873	2445
763	7886	2436
764	7896	2425
765	7908	2415
766	7919	2405
767	7926	2394
768	7939	2384
769	7946	2373
770	7958	2363
771	7971	2354
772	7977	2342
773	7983	2331
774	7993	2320
775	7999	2309
776	8007	2298
777	8019	2288
778	8030	2278
779	8043	2268
780	8055	2258
781	8067	2248
782	8074	2237
783	8081	2226
784	8091	2216
785	8102	2206
786	8114	2196
787	8125	2186
788	8138	2176
789	8149	2166
790	8161	2156
791	8168	2145
792	8175	2134
793	8182	2123
794	8194	2113
795	8201	2101
796	8209	2090
797	8221	2081
798	8228	2070
799	8240	2060
800	8248	2049
801	8260	2039
802	8272	2029
803	8285	2019
804	8297	2009
805	8309	2000
806	8315	1988
807	8327	1978
808	8335	1967
809	8346	1957
810	8358	1947
811	8368	1937
812	8377	1926
813	8387	1916
814	8399	1906
815	8411	1896
816	8423	1886
817	8430	1875
818	8441	1865
819	8453	1855
820	8461	1844
821	8471	1834
822	8484	1824
823	8496	1814
824	8508	1804
825	8517	1794
826	8530	1784
827	8539	1773
828	8552	1764
829	8564	1754
830	8576	1744
831	8587	1734
832	8600	1724
833	8612	1714
834	8623	1704
835	8635	1694
836	8643	1683
837	8655	1673
838	8667	1663
839	8679	1653
840	8691	1643
841	8703	1633
842	8714	1623
843	8721	1611
844	8733	1601
845	8745	1591
846	8758	1582
847	8770	1572
848	8777	1561
849	8789	1551
850	8802	1541
851	8814	1531
852	8826	1521
853	8838	1510
854	8850	1500
855	8861	1490
856	8874	1480
857	8886	1470
858	8898	1460
859	8909	1450
860	8916	1439
861	8928	1429
862	8940	1419
863	8952	1409
864	8964	1399
865	8975	1388
866	8987	1378
867	8998	1368
868	9010	1358
869	9022	1348
870	9029	1337
871	9041	1327
872	9048	1316
873	9057	1305
874	9064	1294
875	9076	1284
876	9082	1273
877	9095	1263
878	9108	1253
879	9122	1243
880	9135	1233
881	9148	1223
882	9162	1214
883	9174	1203
884	9186	1193
885	9196	1183
886	9208	1173
887	9220	1162
888	9231	1152
889	9243	1142
890	9255	1132
891	9267	1122
892	9274	1111
893	9285	1100
894	9297	1090
895	9309	1080
896	9322	1070
897	9329	1059
898	9341	1049
899	9353	1039
900	9365	1029
901	9377	1018
902	9383	1008
903	9391	997
904	9403	987
905	9415	976
906	9427	966
907	9438	956
908	9449	945
909	9461	935
910	9472	925
911	9484	915
912	9496	904
913	9508	894
914	9519	884
915	9532	874
916	9543	863
917	9551	853
918	9563	842
919	9574	832
920	9586	822
921	9598	812
922	9610	801
923	9620	791
924	9628	780
925	9639	770
926	9650	759
927	9658	749
928	9669	739
929	9681	728
930	9688	718
931	9700	707
932	9707	697
933	9719	686
934	9726	676
935	9735	665
936	9742	655
937	9753	644
938	9762	634
939	9773	623
940	9780	613
941	9791	602
942	9803	592
943	9815	582
944	9821	571
945	9829	561
946	9840	550
947	9852	540
948	9862	530
949	9874	519
950	9880	509
951	9891	498
952	9899	488
953	9910	477
954	9920	467
955	9928	456
956	9940	446
957	9952	436
958	9958	425
959	9970	415
960	9981	405
961	9991	394
962	10003	384
963	10015	374
964	10026	363
965	10038	353
966	10045	342
967	10051	332
968	10060	321
969	10068	311
970	10079	301
971	10091	290
972	10098	280
973	10105	269
974	10115	259
975	10127	249
976	10139	238
977	10150	228
978	10162	217
979	10170	207
980	10182	197
981	10190	186
982	10200	176
983	10212	166
984	10223	155
985	10235	145
986	10246	134
987	10255	124
988	10266	114
989	10278	103
990	10290	93
991	10296	83
992	10303	72
993	10313	62
994	10319	51
995	10331	41
996	10341	31
997	10351	20
998	10358	10
999	10370	0
